rank_test_macro_f1,param_n_estimators,param_criterion,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_ccp_alpha,param_max_samples,mean_test_macro_f1,std_test_macro_f1,mean_test_f1_g,std_test_f1_g,mean_test_f1_b,std_test_f1_b,mean_test_recall_b,std_test_recall_b,mean_test_accuracy,std_test_accuracy,mean_test_roc_auc,std_test_roc_auc,mean_train_macro_f1,std_train_macro_f1
87,300,log_loss,0.5,16,2,8,0.0,0.8,0.9331127982589639,0.023334927079838332,0.9548780787874314,0.015793241928042122,0.9113475177304965,0.030898919433726555,0.8575384615384616,0.0387448030491008,0.9402012072434609,0.020889692224688765,0.9740991452991452,0.014365510925707503,0.9836172643622103,0.008385110674928007
89,300,log_loss,0.3,16,2,2,0.0,0.8,0.9329859781040524,0.023778703608518335,0.9548357255826445,0.015812903766461325,0.9111362306254602,0.031784608238509045,0.8569230769230769,0.032737073423434786,0.9401207243460765,0.021095348881648355,0.9775521367521367,0.014098070871875479,0.9914300802763455,0.004565761726048953
90,200,gini,sqrt,32,1,4,0.001,1.0,0.9310251340888426,0.024960212395732474,0.9517778443145227,0.018455469769704098,0.9102724238631623,0.03156457581823113,0.8809230769230769,0.025365493963723035,0.9373038229376258,0.023253360170854723,0.9785504273504273,0.012248740104958246,1.0,0.0
90,100,gini,sqrt,32,1,4,0.001,1.0,0.9310251340888426,0.024960212395732474,0.9517778443145227,0.018455469769704098,0.9102724238631623,0.03156457581823113,0.8809230769230769,0.025365493963723035,0.9373038229376258,0.023253360170854723,0.9775042735042735,0.01522954708421713,0.9992254792519397,0.0015490414961204734
92,300,gini,sqrt,,2,8,0.0,,0.9309316984507113,0.02120666683400439,0.951881489244743,0.015099037414835302,0.9099819076566797,0.027384275502950393,0.8809230769230769,0.025365493963723035,0.9373038229376258,0.019428161341543473,0.9767658119658119,0.012758424700282774,0.9843977323300347,0.0065586743328474055
92,100,log_loss,sqrt,,1,8,0.001,1.0,0.9309316984507113,0.02120666683400439,0.951881489244743,0.015099037414835302,0.9099819076566797,0.027384275502950393,0.8809230769230769,0.025365493963723035,0.9373038229376258,0.019428161341543473,0.9767521367521368,0.016875623705002094,0.9937849674735368,0.00311431071179424
92,200,gini,sqrt,16,2,8,0.0,1.0,0.9309316984507113,0.02120666683400439,0.951881489244743,0.015099037414835302,0.9099819076566797,0.027384275502950393,0.8809230769230769,0.025365493963723035,0.9373038229376258,0.019428161341543473,0.975008547008547,0.013477719213107852,0.9843977323300347,0.0065586743328474055
92,200,gini,sqrt,,2,8,0.0,1.0,0.9309316984507113,0.02120666683400439,0.951881489244743,0.015099037414835302,0.9099819076566797,0.027384275502950393,0.8809230769230769,0.025365493963723035,0.9373038229376258,0.019428161341543473,0.9767726495726496,0.012959521712228255,0.985960640243133,0.0072764994523566474
96,100,gini,0.3,,1,2,0.0,1.0,0.9308705535914299,0.015990336498720645,0.951929267553391,0.01138875785097135,0.9098118396294689,0.020691541277420487,0.8809230769230769,0.025365493963723035,0.9373038229376258,0.014635168157236724,0.9756341880341882,0.012977840821944813,1.0,0.0
97,100,gini,0.5,16,1,2,0.001,,0.9308214054073474,0.029260727147994988,0.9519801968329318,0.020325990582998294,0.9096626139817628,0.038218289968572336,0.8809230769230769,0.043856678898699895,0.9373038229376258,0.026532698041434506,0.9702974358974359,0.013286921633975825,0.995332440426363,0.003811091053357741
98,200,gini,0.5,16,2,4,0.001,,0.9307932452023511,0.027590694377831276,0.9519334802644762,0.019145493182762808,0.9096530101402264,0.036064270083467034,0.8806153846153846,0.036479385440686636,0.9372635814889337,0.025005907993498395,0.9734632478632479,0.013622194658118616,0.9906412493157599,0.005866788930678762
99,100,log_loss,0.3,16,4,4,0.001,0.8,0.9307917516643096,0.03487467600840397,0.9519276920679445,0.025113996064297765,0.9096558112606745,0.04466190503189584,0.8729230769230769,0.0302353686068634,0.9372635814889335,0.03214745246338238,0.9737299145299145,0.01525233309977475,0.9733505546234932,0.007652771436037607
100,200,gini,0.5,,1,4,0.001,0.8,0.9307030479194246,0.029107302241471504,0.9520768151904196,0.020449163146795422,0.9093292806484297,0.03778258693129457,0.8729230769230769,0.0302353686068634,0.9373038229376258,0.026532698041434506,0.972246153846154,0.01296256617532426,0.9961205068762492,0.0034714663592138504
101,300,gini,sqrt,32,2,2,0.001,0.8,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9765948717948717,0.013156408451838098,0.9882926837637875,0.0060962670647433225
101,200,gini,sqrt,32,2,2,0.001,,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9772991452991452,0.012470490260150652,0.9929947474387699,0.004558189057612474
101,300,log_loss,sqrt,,1,4,0.001,0.8,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9804854700854702,0.012119094413855235,0.9984509585038795,0.001897180627946304
101,200,gini,sqrt,32,2,4,0.0,,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9771213675213675,0.012657413139559466,0.9937778137636528,0.004686674681855976
101,200,gini,sqrt,16,1,2,0.0,0.8,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9762529914529914,0.012137890400457228,0.9922239357088689,0.002465799936000649
101,300,gini,sqrt,32,4,4,0.0,1.0,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9735589743589743,0.014911809415634785,0.9750067499231239,0.0031732057671608554
101,300,gini,sqrt,16,2,4,0.0,1.0,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9776478632478632,0.01272482857752579,0.9875133921497554,0.00459053758184536
101,300,entropy,sqrt,,2,4,0.001,0.8,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9788717948717949,0.013556131092210709,0.9898720201588294,0.004705885931520031
101,200,gini,sqrt,16,4,8,0.001,1.0,0.9306809206927079,0.015731436068108864,0.9520710612435718,0.011578749749413513,0.909290780141844,0.019976043194163507,0.8729230769230769,0.016558306519475343,0.9373038229376258,0.014635168157236724,0.9742905982905983,0.0133554408000137,0.9726160277179794,0.00438034571095848
110,300,log_loss,sqrt,16,1,8,0.001,,0.9306377708462248,0.025569709116649207,0.9521235660085591,0.017889722224248394,0.9091519756838906,0.03328434879105772,0.8729230769230769,0.0302353686068634,0.9373038229376258,0.023253360170854723,0.9790632478632478,0.01271680171282071,0.9930019011486539,0.0029192983368612883
110,300,gini,0.3,,2,8,0.0,0.8,0.9306377708462248,0.025569709116649207,0.9521235660085591,0.017889722224248394,0.9091519756838906,0.03328434879105772,0.8729230769230769,0.0302353686068634,0.9373038229376258,0.023253360170854723,0.9710905982905983,0.014103409039697395,0.9741598403877445,0.005903474981495682
110,300,gini,0.3,16,2,2,0.001,1.0,0.9306377708462248,0.025569709116649207,0.9521235660085591,0.017889722224248394,0.9091519756838906,0.03328434879105772,0.8729230769230769,0.0302353686068634,0.9373038229376258,0.023253360170854723,0.973757264957265,0.013921233186596858,0.9906412493157599,0.005866788930678762
113,200,gini,0.3,32,2,2,0.001,1.0,0.9306302443299039,0.02922601958679258,0.9520768151904196,0.020449163146795422,0.9091836734693878,0.03801086989022554,0.8729230769230769,0.0302353686068634,0.9372635814889335,0.026588119294913108,0.9742837606837608,0.014065480795844229,0.9929889828030675,0.006264334083971995
114,200,gini,0.3,32,1,4,0.0,1.0,0.9305869565217393,0.023822527414914686,0.9521739130434783,0.0162680755946693,0.909,0.03138647975022226,0.8729230769230769,0.0302353686068634,0.9373038229376258,0.0214262947374078,0.975357264957265,0.013589309674306856,1.0,0.0
115,200,entropy,0.5,16,4,8,0.0,,0.9305584517853175,0.031820252859401696,0.9521594567621247,0.023117529620932435,0.9089574468085108,0.040566989037485,0.8652307692307692,0.03116058806442381,0.9373038229376258,0.02944909797396844,0.9740854700854701,0.016213636916543723,0.9788317573848413,0.008488781492600647
115,200,log_loss,0.5,32,4,8,0.0,,0.9305584517853175,0.031820252859401696,0.9521594567621247,0.023117529620932435,0.9089574468085108,0.040566989037485,0.8652307692307692,0.03116058806442381,0.9373038229376258,0.02944909797396844,0.9740854700854701,0.016213636916543723,0.9788317573848413,0.008488781492600647
117,200,log_loss,0.3,32,2,8,0.001,1.0,0.9305306433715101,0.030230334912884235,0.9521146953405019,0.022129068251268532,0.9089465914025185,0.03836832991784098,0.8649230769230769,0.02041927387450716,0.9372635814889335,0.028081323699244605,0.9749811965811966,0.015002345154781004,0.9906572304394332,0.007240165012868974
117,200,log_loss,0.3,16,2,8,0.001,,0.9305306433715101,0.030230334912884235,0.9521146953405019,0.022129068251268532,0.9089465914025185,0.03836832991784098,0.8649230769230769,0.02041927387450716,0.9372635814889335,0.028081323699244605,0.9749811965811966,0.015002345154781004,0.9906572304394332,0.007240165012868974
117,100,gini,0.3,32,4,8,0.0,,0.9305306433715101,0.030230334912884235,0.9521146953405019,0.022129068251268532,0.9089465914025185,0.03836832991784098,0.8649230769230769,0.02041927387450716,0.9372635814889335,0.028081323699244605,0.9685811965811965,0.01658462912748059,0.9718302300985414,0.006757523806520218
120,200,log_loss,0.5,,1,4,0.001,,0.9304622215241117,0.029048696826197557,0.9522618290664605,0.020492680135972042,0.9086626139817628,0.03761746970752439,0.8652307692307692,0.03116058806442381,0.9373038229376258,0.026532698041434506,0.9764102564102565,0.013923086891959929,1.0,0.0
120,200,entropy,0.5,,2,2,0.001,,0.9304622215241117,0.029048696826197557,0.9522618290664605,0.020492680135972042,0.9086626139817628,0.03761746970752439,0.8652307692307692,0.03116058806442381,0.9373038229376258,0.026532698041434506,0.9753435897435898,0.01462248080841036,0.9992254792519397,0.0015490414961204734
122,300,gini,0.3,,2,4,0.001,0.8,0.9304419396266252,0.023341354790662606,0.952263818462977,0.016646181656228547,0.9086200607902735,0.03007496784433924,0.8649230769230769,0.02041927387450716,0.9373038229376258,0.021426294737407797,0.9730393162393163,0.01405519275127963,0.9859502185178798,0.007273060243289443
122,300,log_loss,0.3,,1,4,0.001,,0.9304419396266252,0.023341354790662606,0.952263818462977,0.016646181656228547,0.9086200607902735,0.03007496784433924,0.8649230769230769,0.02041927387450716,0.9373038229376258,0.021426294737407797,0.9779145299145299,0.014048362039847573,1.0,0.0
122,300,entropy,0.3,,1,4,0.001,,0.9304419396266252,0.023341354790662606,0.952263818462977,0.016646181656228547,0.9086200607902735,0.03007496784433924,0.8649230769230769,0.02041927387450716,0.9373038229376258,0.021426294737407797,0.9779145299145299,0.014048362039847573,1.0,0.0
125,200,entropy,0.3,16,1,4,0.0,0.8,0.9303691360371044,0.02348842270849324,0.952263818462977,0.016646181656228547,0.9084744536112316,0.03035785747418828,0.8649230769230769,0.02041927387450716,0.9372635814889337,0.02149488610011361,0.9770393162393163,0.013015445232325375,0.9961104058661482,0.0034828049030867355
126,100,log_loss,0.5,,1,4,0.001,0.8,0.9303038589639044,0.03421427933158948,0.9523105692811162,0.023515530357217207,0.9082971486466928,0.04494857579844558,0.8649230769230769,0.04119401346751892,0.9372635814889337,0.03085167818489302,0.971702564102564,0.016644242113393343,0.9984459583788764,0.0019033209249629806
127,100,gini,0.5,16,1,2,0.0,0.8,0.9302983300655857,0.02947512810600693,0.9523543360044806,0.020220715617486663,0.9082423241266904,0.03881853480125549,0.8649230769230769,0.04119401346751892,0.9373038229376258,0.026532698041434506,0.9714735042735043,0.012230749042849815,0.9961205068762492,0.0034714663592138504
127,300,gini,0.3,16,4,2,0.0,0.8,0.9302983300655857,0.02947512810600693,0.9523543360044806,0.020220715617486663,0.9082423241266904,0.03881853480125549,0.8649230769230769,0.04119401346751892,0.9373038229376258,0.026532698041434506,0.9700102564102565,0.015764953349412077,0.9621840741881348,0.005468781294316231
129,100,log_loss,0.5,,1,8,0.0,1.0,0.9302748728992996,0.027484962680876506,0.9524403233061977,0.018987080289829025,0.9081094224924012,0.03604910582629682,0.8655384615384616,0.0525028035317946,0.937344064386318,0.024841916867541326,0.9767589743589744,0.013800391189755606,0.9937953891987901,0.0030960728326604966
130,100,entropy,0.3,32,2,2,0.001,0.8,0.9302193281551873,0.027838041432209467,0.952352794768718,0.019016368660709604,0.9080858615416565,0.03674634560516254,0.8649230769230769,0.04119401346751892,0.9372635814889337,0.025005907993498395,0.9701880341880342,0.01942798627226634,0.9875022552589414,0.006302811861587424
130,100,log_loss,0.3,16,2,2,0.001,0.8,0.9302193281551873,0.027838041432209467,0.952352794768718,0.019016368660709604,0.9080858615416565,0.03674634560516254,0.8649230769230769,0.04119401346751892,0.9372635814889337,0.025005907993498395,0.9700991452991454,0.019554307532945115,0.9875022552589414,0.006302811861587424
132,300,entropy,0.5,,2,2,0.0,0.8,0.9301565154113767,0.027319200055761036,0.9525369416636856,0.019116555255285068,0.9077760891590678,0.03557230322851746,0.8575384615384616,0.0387448030491008,0.937344064386318,0.024841916867541326,0.973736752136752,0.015657707604774973,0.991445911835698,0.0057223527356170395
133,300,log_loss,0.5,,4,4,0.001,1.0,0.9300575036702725,0.029413942049745217,0.9525393498805215,0.02026218930499104,0.9075756574600238,0.038639093166502346,0.8572307692307692,0.04038161160990257,0.9373038229376258,0.026532698041434506,0.9748102564102563,0.014659012606426436,0.9812190860327739,0.007623359445240353
133,300,entropy,0.5,,4,2,0.001,,0.9300575036702725,0.029413942049745217,0.9525393498805215,0.02026218930499104,0.9075756574600238,0.038639093166502346,0.8572307692307692,0.04038161160990257,0.9373038229376258,0.026532698041434506,0.9748102564102563,0.014659012606426436,0.9812190860327739,0.007623359445240353
135,200,entropy,0.3,32,4,4,0.0,0.8,0.9300296952564651,0.02768567829527926,0.9524945884588988,0.019127619047806077,0.9075648020540316,0.03632351390047175,0.8569230769230769,0.032737073423434786,0.9372635814889337,0.025005907993498395,0.9742700854700855,0.01423279685768029,0.9733578885067333,0.006336111603415271
135,300,log_loss,0.3,16,4,2,0.0,0.8,0.9300296952564651,0.02768567829527926,0.9524945884588988,0.019127619047806077,0.9075648020540316,0.03632351390047175,0.8569230769230769,0.032737073423434786,0.9372635814889337,0.025005907993498395,0.9742700854700855,0.014670190240778567,0.9725517141208181,0.006676129004649232
135,300,entropy,0.3,,4,8,0.001,0.8,0.9300296952564651,0.02768567829527926,0.9524945884588988,0.019127619047806077,0.9075648020540316,0.03632351390047175,0.8569230769230769,0.032737073423434786,0.9372635814889337,0.025005907993498395,0.9730188034188034,0.01582374096087684,0.9685598321877087,0.007151935093518207
135,300,entropy,0.3,,4,4,0.0,0.8,0.9300296952564651,0.02768567829527926,0.9524945884588988,0.019127619047806077,0.9075648020540316,0.03632351390047175,0.8569230769230769,0.032737073423434786,0.9372635814889337,0.025005907993498395,0.9730188034188034,0.01582374096087684,0.9685598321877087,0.007151935093518207
135,300,log_loss,0.3,,4,4,0.001,0.8,0.9300296952564651,0.02768567829527926,0.9524945884588988,0.019127619047806077,0.9075648020540316,0.03632351390047175,0.8569230769230769,0.032737073423434786,0.9372635814889337,0.025005907993498395,0.9730188034188034,0.01582374096087684,0.9685598321877087,0.007151935093518207
140,300,log_loss,0.3,32,1,4,0.001,0.8,0.9299864074483006,0.021904277694329635,0.9525916863119572,0.014569375100282904,0.9073811285846439,0.029310200543812722,0.8569230769230769,0.032737073423434786,0.9373038229376258,0.019428161341543505,0.9780102564102563,0.012515443188784933,1.0,0.0
141,200,entropy,0.3,32,1,2,0.0,0.8,0.9299136038587796,0.02205942452613238,0.9525916863119572,0.014569375100282904,0.907235521405602,0.029594304868616837,0.8569230769230769,0.032737073423434786,0.9372635814889335,0.019503781053827326,0.977025641025641,0.013288427557908905,1.0,0.0
142,200,entropy,0.5,,4,4,0.0,0.8,0.9297009832330521,0.026097072435512278,0.952864809512666,0.017333058451303538,0.9065371569534382,0.034898161481559414,0.8495384615384616,0.04514172291715275,0.937344064386318,0.023140617549940422,0.9716034188034188,0.016835093395638073,0.9709703980521509,0.004813302751034319
142,200,entropy,0.5,,4,4,0.001,0.8,0.9297009832330521,0.026097072435512278,0.952864809512666,0.017333058451303538,0.9065371569534382,0.034898161481559414,0.8495384615384616,0.04514172291715275,0.937344064386318,0.023140617549940422,0.9716034188034188,0.016835093395638073,0.9709703980521509,0.004813302751034319
142,200,entropy,0.5,,4,2,0.0,0.8,0.9297009832330521,0.026097072435512278,0.952864809512666,0.017333058451303538,0.9065371569534382,0.034898161481559414,0.8495384615384616,0.04514172291715275,0.937344064386318,0.023140617549940422,0.9716034188034188,0.016835093395638073,0.9709703980521509,0.004813302751034319
145,200,gini,sqrt,,1,8,0.0,1.0,0.9280077063819737,0.0250164577358396,0.9494844854994249,0.018435927886918873,0.9065309272645228,0.03169336773482761,0.8809230769230769,0.025365493963723035,0.9344466800804829,0.023273129651532207,0.976417094017094,0.013733149072465598,0.991459778925001,0.0038043401473573176
145,100,gini,sqrt,16,2,8,0.0,,0.9280077063819737,0.0250164577358396,0.9494844854994249,0.018435927886918873,0.9065309272645228,0.03169336773482761,0.8809230769230769,0.025365493963723035,0.9344466800804829,0.023273129651532207,0.9751863247863248,0.014102427764168726,0.984408066405209,0.006088731654851354
145,100,gini,sqrt,16,2,8,0.0,1.0,0.9280077063819737,0.0250164577358396,0.9494844854994249,0.018435927886918873,0.9065309272645228,0.03169336773482761,0.8809230769230769,0.025365493963723035,0.9344466800804829,0.023273129651532207,0.9751863247863248,0.014102427764168726,0.984408066405209,0.006088731654851354
148,200,gini,0.5,,1,4,0.001,,0.9278823782914843,0.03212454926166898,0.9495403178713138,0.02296901541394817,0.906224438711655,0.041324588387180686,0.8806153846153846,0.036479385440686636,0.9344064386317907,0.029510731051079247,0.9728752136752137,0.01419958092597198,0.9992254792519397,0.0015490414961204734
149,300,gini,sqrt,,1,2,0.001,0.8,0.9277569286239704,0.020545363853063,0.9496740574982535,0.015712376062805386,0.9058397997496872,0.025472400362829026,0.8729230769230769,0.016558306519475343,0.9344466800804829,0.019451818877795957,0.9787213675213675,0.01279766579637219,1.0,0.0
150,200,entropy,0.3,32,1,8,0.001,0.8,0.9277269039353578,0.030391530777621044,0.9497304036153966,0.021953991282775198,0.9057234042553193,0.03887804313900063,0.8729230769230769,0.0302353686068634,0.9344466800804827,0.02804525847555522,0.9746393162393161,0.013368044233112511,0.9851895641867976,0.006756160032263371
151,200,entropy,sqrt,,1,8,0.0,1.0,0.9276634929858393,0.015754737620691264,0.9497777024284739,0.011605663343760054,0.9055492835432044,0.019996094123514708,0.8729230769230769,0.016558306519475343,0.9344466800804829,0.014666558953351354,0.978017094017094,0.013815485715486983,0.9914300802763455,0.004565761726048953
151,100,gini,sqrt,16,2,2,0.001,0.8,0.9276634929858393,0.015754737620691264,0.9497777024284739,0.011605663343760054,0.9055492835432044,0.019996094123514708,0.8729230769230769,0.016558306519475343,0.9344466800804829,0.014666558953351354,0.9736478632478633,0.015493621799258863,0.9843832703828082,0.005552616495009672
151,200,gini,sqrt,16,4,4,0.0,1.0,0.9276634929858393,0.015754737620691264,0.9497777024284739,0.011605663343760054,0.9055492835432044,0.019996094123514708,0.8729230769230769,0.016558306519475343,0.9344466800804829,0.014666558953351354,0.9741128205128206,0.01382608062740042,0.9726160277179794,0.00438034571095848
154,300,gini,0.5,16,1,2,0.0,0.8,0.9276306736741521,0.02746631531699744,0.9498327759197325,0.019183452039732412,0.9054285714285715,0.035762950970683625,0.8729230769230769,0.0302353686068634,0.9344466800804829,0.024965400394110493,0.9711931623931622,0.013545532125860649,0.9937833989302426,0.0019139546550747094
155,100,gini,0.3,,2,2,0.0,,0.9275591982800746,0.02144403171938522,0.9498779855021089,0.01492735240384445,0.9052404110580403,0.028005304998658578,0.8729230769230769,0.0302353686068634,0.9344466800804829,0.019451818877795957,0.9745641025641026,0.013538686003491885,0.9890706492035726,0.006761905195772635
156,100,log_loss,0.3,32,4,4,0.001,0.8,0.9275513546132448,0.03335625735257847,0.9498686666732981,0.024136016304264717,0.9052340425531915,0.0426071915053013,0.8652307692307692,0.03116058806442381,0.9344466800804829,0.030818855090401262,0.9737299145299145,0.01525233309977475,0.9733505546234932,0.007652771436037607
157,200,log_loss,0.5,,1,2,0.0,0.8,0.9274781302627169,0.03051474780994049,0.949875930521092,0.021881297950420438,0.9050803300043422,0.039152341941820344,0.8649230769230769,0.02041927387450716,0.9344064386317908,0.028093604149484037,0.9735623931623932,0.016248596898240673,1.0,0.0
158,300,gini,0.3,,2,2,0.0,1.0,0.9274348424545525,0.02538167703744061,0.9499730283741504,0.018047177410806796,0.9048966565349543,0.032736576030001255,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.023273129651532234,0.9744478632478633,0.013808404381324668,0.9929889828030675,0.006264334083971995
159,100,log_loss,sqrt,16,4,2,0.0,1.0,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9769162393162393,0.017449358303214237,0.9796823845399889,0.003026481400605876
159,100,log_loss,sqrt,16,4,8,0.001,1.0,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9769162393162393,0.017449358303214237,0.9796823845399889,0.003026481400605876
159,200,entropy,sqrt,16,2,4,0.001,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9794119658119659,0.013326395740592273,0.9922080457161305,0.004952120533231352
159,200,log_loss,sqrt,32,4,2,0.001,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9781606837606838,0.014341485482986702,0.9804643317683613,0.00658467303156952
159,200,entropy,sqrt,,4,4,0.001,1.0,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9754871794871794,0.016365637346656907,0.9812523895859012,0.005204647057030082
159,200,entropy,sqrt,,4,2,0.001,1.0,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9754871794871794,0.016365637346656907,0.9812523895859012,0.005204647057030082
159,100,entropy,sqrt,16,1,2,0.001,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9780034188034188,0.012190699412501857,0.9945613643700277,0.0019180560198318335
159,200,entropy,sqrt,32,4,8,0.001,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9781606837606838,0.014341485482986702,0.9804643317683613,0.00658467303156952
159,200,log_loss,sqrt,16,1,4,0.0,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9806564102564101,0.012013431983878154,0.9945613643700277,0.0019180560198318335
159,100,log_loss,sqrt,16,2,2,0.0,1.0,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.977634188034188,0.014887754870607468,0.9906396517714994,0.005326060518432681
159,200,log_loss,sqrt,16,4,2,0.0,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9778051282051281,0.014169237265326966,0.9804643317683613,0.00658467303156952
159,200,log_loss,sqrt,,4,8,0.0,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9754871794871794,0.016365637346656907,0.9812523895859012,0.005204647057030082
159,200,gini,sqrt,32,4,8,0.001,0.8,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9730119658119658,0.01606406343289844,0.9662688261663297,0.0032532576763783156
159,300,gini,sqrt,16,4,8,0.0,0.8,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9731897435897437,0.01558231041866972,0.9662688261663297,0.0032532576763783156
159,100,entropy,sqrt,16,4,4,0.0,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9769162393162393,0.017449358303214237,0.9796823845399889,0.003026481400605876
159,200,log_loss,sqrt,16,4,8,0.0,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9778051282051281,0.014169237265326966,0.9804643317683613,0.00658467303156952
159,200,entropy,sqrt,32,4,2,0.0,1.0,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9781606837606838,0.014341485482986702,0.9804643317683613,0.00658467303156952
159,200,log_loss,sqrt,,4,4,0.001,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9754871794871794,0.016365637346656907,0.9812523895859012,0.005204647057030082
159,200,log_loss,sqrt,,4,2,0.0,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9754871794871794,0.016365637346656907,0.9812523895859012,0.005204647057030082
159,100,log_loss,sqrt,32,2,2,0.001,,0.9273695653813526,0.02122210715249305,0.9500197791922897,0.01509209090428985,0.9047193515704153,0.027394078865139768,0.8649230769230769,0.02041927387450716,0.9344466800804829,0.019451818877795957,0.9771897435897436,0.01487815798640083,0.9992254792519397,0.0015490414961204734
179,100,gini,0.5,16,2,4,0.001,0.8,0.9273042883081526,0.03269399232967029,0.950066530010429,0.02244695599532541,0.9045420466058763,0.04298696216629644,0.8649230769230769,0.04119401346751892,0.9344466800804829,0.02946471068960165,0.9721709401709402,0.01235061839972898,0.9804393654250847,0.004330436771763064
