seed,threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b
1,0.6,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0.5434782608695652,1.0,1.0,0.5434782608695652
1,0.62,0.6056338028169014,0.6017628205128205,0.5625,0.6410256410256411,0.391304347826087,1.0,1.0,0.4716981132075472
1,0.64,0.4225352112676056,0.37276449041154924,0.19607843137254902,0.5494505494505495,0.10869565217391304,1.0,1.0,0.3787878787878788
1,0.66,0.4225352112676056,0.37276449041154924,0.19607843137254902,0.5494505494505495,0.10869565217391304,1.0,1.0,0.3787878787878788
1,0.68,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.7,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.72,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.74,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.76,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.78,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.8,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.82,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.84,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.86,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.88,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
1,0.9,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.1,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
2,0.12,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
2,0.14,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
2,0.16,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
2,0.18,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
2,0.2,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
2,0.22,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
2,0.24,0.6619718309859155,0.4350132625994695,0.7931034482758621,0.07692307692307693,1.0,0.04,0.6571428571428571,1.0
2,0.26,0.676056338028169,0.4740740740740741,0.8,0.14814814814814814,1.0,0.08,0.6666666666666666,1.0
2,0.28,0.6901408450704225,0.5106516290726817,0.8070175438596491,0.21428571428571427,1.0,0.12,0.6764705882352942,1.0
2,0.3,0.6901408450704225,0.5106516290726817,0.8070175438596491,0.21428571428571427,1.0,0.12,0.6764705882352942,1.0
2,0.32,0.704225352112676,0.5450106805004578,0.8141592920353983,0.27586206896551724,1.0,0.16,0.6865671641791045,1.0
2,0.34,0.7183098591549296,0.5773809523809523,0.8214285714285714,0.3333333333333333,1.0,0.2,0.696969696969697,1.0
2,0.36,0.7746478873239436,0.6906318082788672,0.8518518518518519,0.5294117647058824,1.0,0.36,0.7419354838709677,1.0
2,0.38,0.8028169014084507,0.739517819706499,0.8679245283018868,0.6111111111111112,1.0,0.44,0.7666666666666667,1.0
2,0.4,0.8169014084507042,0.7624195624195624,0.8761904761904762,0.6486486486486487,1.0,0.48,0.7796610169491526,1.0
2,0.42,0.8591549295774648,0.8259803921568627,0.9019607843137255,0.75,1.0,0.6,0.8214285714285714,1.0
2,0.44,0.8873239436619719,0.8647619047619048,0.92,0.8095238095238095,1.0,0.68,0.8518518518518519,1.0
