threshold,macro_f1,accuracy,b_recall,b_f1,g_recall,g_f1
1.2299253215434045,0.7320871768221384,0.7321937321937322,0.9920634920634921,0.7267441860465116,0.5866666666666667,0.7374301675977654
-1.212362161647222,0.7310344827586206,0.7948717948717948,0.42857142857142855,0.6,1.0,0.8620689655172413
1.2347033120560855,0.7292656192911947,0.7293447293447294,0.9920634920634921,0.7246376811594203,0.5822222222222222,0.7338935574229691
1.2367936890063462,0.7264402156264207,0.7264957264957265,0.9920634920634921,0.7225433526011561,0.5777777777777777,0.7303370786516854
-1.225760724899272,0.7262997105226615,0.792022792022792,0.42063492063492064,0.5921787709497207,1.0,0.8604206500956023
1.2404648500601734,0.7236108292405732,0.7236467236467237,0.9920634920634921,0.7204610951008645,0.5733333333333334,0.7267605633802817
-1.2331922843742482,0.7215241444377734,0.7891737891737892,0.4126984126984127,0.5842696629213483,1.0,0.8587786259541985
1.2438572355783275,0.7207773232028054,0.7207977207977208,0.9920634920634921,0.7183908045977011,0.5688888888888889,0.7231638418079096
1.2471966196578415,0.7179395602165637,0.717948717948718,0.9920634920634921,0.7163323782234957,0.5644444444444444,0.7195467422096318
-1.2370932350938078,0.7167070217917675,0.7863247863247863,0.40476190476190477,0.576271186440678,1.0,0.8571428571428571
1.2530957327233012,0.7150974025974026,0.7150997150997151,0.9920634920634921,0.7142857142857143,0.56,0.7159090909090909
1.261936682587959,0.7122507122507122,0.7122507122507122,0.9920634920634921,0.7122507122507122,0.5555555555555556,0.7122507122507122
-1.2427429020956446,0.7118475630833045,0.7834757834757835,0.3968253968253968,0.5681818181818182,1.0,0.8555133079847909
1.268262400933288,0.7093993506493506,0.7094017094017094,0.9920634920634921,0.7102272727272727,0.5511111111111111,0.7085714285714285
-1.2507526036095888,0.706944971537002,0.7806267806267806,0.3888888888888889,0.56,1.0,0.8538899430740038
1.2751363421857347,0.7065431788111723,0.7065527065527065,0.9920634920634921,0.7082152974504249,0.5466666666666666,0.7048710601719198
1.2865385425875333,0.7036820572764466,0.7037037037037037,0.9920634920634921,0.7062146892655368,0.5422222222222223,0.7011494252873564
-1.2557065204027462,0.7019984326018809,0.7777777777777778,0.38095238095238093,0.5517241379310345,1.0,0.8522727272727273
1.2945331417415302,0.7008158460851565,0.7008547008547008,0.9920634920634921,0.704225352112676,0.5377777777777778,0.6974063400576369
1.2970967437727232,0.697944404754173,0.698005698005698,0.9920634920634921,0.702247191011236,0.5333333333333333,0.6936416184971098
-1.2571173696939715,0.697007113432477,0.7749287749287749,0.373015873015873,0.5433526011560693,1.0,0.8506616257088847
1.3009776150553787,0.695067592254293,0.6951566951566952,0.9920634920634921,0.7002801120448179,0.5288888888888889,0.6898550724637681
1.3078835526454302,0.6921852669871378,0.6923076923076923,0.9920634920634921,0.6983240223463687,0.5244444444444445,0.686046511627907
-1.2596060003803053,0.6919701623519088,0.7720797720797721,0.36507936507936506,0.5348837209302325,1.0,0.8490566037735849
1.3141213889151289,0.6892972867618994,0.6894586894586895,0.9920634920634921,0.6963788300835655,0.52,0.6822157434402333
-1.2655771787233205,0.686886708296164,0.7692307692307693,0.35714285714285715,0.5263157894736842,1.0,0.847457627118644
1.3176482179697702,0.6864035087719298,0.6866096866096866,0.9920634920634921,0.6944444444444444,0.5155555555555555,0.6783625730994152
1.3216181171333004,0.6835037895711651,0.6837606837606838,0.9920634920634921,0.6925207756232687,0.5111111111111111,0.6744868035190615
-1.272808155610008,0.6817558602388324,0.7663817663817664,0.3492063492063492,0.5176470588235295,1.0,0.8458646616541353
1.3257955936767376,0.6805979850503737,0.6809116809116809,0.9920634920634921,0.6906077348066298,0.5066666666666667,0.6705882352941176
1.3278753032545811,0.6776859504132231,0.6780626780626781,0.9920634920634921,0.6887052341597796,0.5022222222222222,0.6666666666666666
-1.2758427248337796,0.6765767065954684,0.7635327635327636,0.3412698412698413,0.5088757396449705,1.0,0.8442776735459663
1.3300918012317853,0.6747675401521556,0.6752136752136753,0.9920634920634921,0.6868131868131868,0.49777777777777776,0.6627218934911243
1.3312199941544103,0.671842608024064,0.6723646723646723,0.9920634920634921,0.684931506849315,0.49333333333333335,0.658753709198813
-1.27907419496084,0.6713483146067416,0.7606837606837606,0.3333333333333333,0.5,1.0,0.8426966292134831
1.3321543478721063,0.6689110070257611,0.6695156695156695,0.9920634920634921,0.6830601092896175,0.4888888888888889,0.6547619047619048
-1.2881510957415676,0.6660697296994795,0.7578347578347578,0.3253968253968254,0.49101796407185627,1.0,0.8411214953271028
1.3327897470220336,0.6659725893692301,0.6666666666666666,0.9920634920634921,0.6811989100817438,0.48444444444444446,0.6507462686567164
1.3362939360881527,0.6630272064566519,0.6638176638176638,0.9920634920634921,0.6793478260869565,0.48,0.6467065868263473
-1.295294692180228,0.6607399748246718,0.7549857549857549,0.31746031746031744,0.4819277108433735,1.0,0.8395522388059702
